,id,app_name,price_usd,prime_genre,size_bytes,avg_user_rating,tot_user_rating,pg_rating,numb_supp_devices,numb_supp_langs,numb_screenshots
3427,972387337,Scrivener,19.99,Productivity,13418496,4.5,651,4+,37,1,5
3428,972419844,Stop! Thief!!,0.0,Games,433222656,3.0,9,4+,40,1,4
3429,972426013,Filters for iPhone and iPad,1.99,Photo & Video,91374592,4.0,97,4+,37,1,5
3430,972533719,Myth Kingdom,0.0,Games,320819200,0.0,0,12+,38,2,0
3431,972579925,Mastering the piano with Lang Lang,0.0,Education,199975936,4.5,6,4+,24,2,4
3432,972627326,Flick Field Goal 17,0.0,Games,98314240,4.5,968,4+,38,1,5
3433,972627811,Flick Quarterback 17,0.0,Games,103305216,4.5,4371,4+,38,1,5
3434,972657175,Severed,2.99,Games,236545024,5.0,1580,12+,37,11,5
3435,972737732,Dash Masters,0.0,Games,155984896,4.0,149,9+,37,10,5
3436,972909677,Periscope,0.0,Social Networking,108550144,3.5,6062,4+,37,34,3
3437,973005664,Arrow Ambush,0.0,Games,25895936,5.0,32020,4+,38,1,2
3438,973055274,Fix It Girls,0.0,Games,98941952,4.5,2091,4+,38,11,5
3439,973056418,LiveMixtapes,0.0,Music,63872000,4.0,555,12+,37,1,0
3440,973113361,Rummikub,2.99,Games,168663040,3.0,447,4+,38,1,5
3441,973324681,Hallmark eCards,0.0,Lifestyle,46342144,4.0,520,4+,37,1,5
3442,973337925,MakeupPlus,0.0,Photo & Video,115112960,4.5,3987,4+,37,13,0
3443,973482525,Blossom Blast Saga,0.0,Games,70504448,4.5,29475,4+,43,1,5
3444,973482987,Five Nights at Freddy's 3,2.99,Games,47722496,4.5,9876,12+,43,1,4
3445,973741088,PowerSchool Mobile,0.0,Education,39950336,4.0,4547,4+,37,3,4
3446,973825192,METAL SAGA,0.0,Games,173882368,0.0,0,4+,25,1,5
3447,973901066,Princess Fairy Rush,0.0,Games,185982976,4.5,435,4+,40,11,5
3448,974022309,( OFFTIME ) light  Track how much you use your phone & Digital Detox and unplug to focus,2.99,Health & Fitness,28471296,2.0,22,4+,37,5,0
3449,974092051,Blackwell 4,3.99,Games,646467584,5.0,31,12+,40,1,5
3450,974135847,Bejeweled Stars,0.0,Games,161083392,4.0,7486,4+,37,6,5
3451,974529966,Jelly Squares Free,0.0,Games,52018176,4.5,173,4+,37,11,1
3452,974530923,Laundry Day,0.99,Productivity,14903296,4.5,34,4+,38,2,0
3453,974599171,Mimpi Dreams,0.99,Games,171659264,4.5,1554,9+,38,11,5
3454,974625290,New Star Cricket,0.0,Games,88300544,4.5,109,12+,38,1,5
3455,974682335,Demon Hunter,4.99,Games,590045184,4.5,17,12+,39,11,5
3456,974748812,GIPHY. The GIF Search Engine for All the GIFs,0.0,Photo & Video,48201728,4.5,2069,17+,37,1,0
3457,974769286,Exify,1.99,Photo & Video,8335360,4.0,34,4+,37,1,5
3458,975139176,Head Basketball,0.0,Games,133572608,4.5,18037,4+,38,1,5
3459,975364678,SongPop 2,0.0,Games,117985280,4.5,9517,12+,37,17,5
3460,975414811,pixiv,0.0,Book,92557312,3.5,12,17+,37,1,5
3461,975683986,Door Kickers,4.99,Games,1017208832,5.0,515,12+,24,1,5
3462,975832655,K,0.0,Sports,35436544,0.0,0,17+,40,1,3
3463,975955904,-,0.0,Games,223821824,1.5,19,9+,40,2,5
3464,975985952,Return to Grisly Manor,0.99,Games,176520192,5.0,116,4+,40,12,5
3465,976063428,No.1,0.0,Entertainment,12980224,3.0,1,9+,38,2,0
3466,976063866,Weaphones Antiques,1.99,Games,39276544,4.5,116,12+,43,16,5
3467,976116090,Sky Force Reloaded,0.0,Games,600387584,4.5,7429,9+,37,13,5
3468,976150380,Draw a Stickman,1.99,Games,265324544,4.5,1410,9+,38,1,5
3469,976173170,Basketball Stars,0.0,Games,141687808,4.0,28216,4+,38,8,5
3470,976257847,Confusions de lettres,2.99,Education,5000192,0.0,0,4+,38,1,5
3471,976350178,Monkey Swingers,0.0,Games,61336576,4.0,60,4+,40,1,5
3472,976429128,CloudPets Gold,4.99,Entertainment,293900288,2.5,329,4+,40,3,5
3473,976510666,Giffage  The GIF Keyboard for GIFs,0.0,Utilities,64018432,3.5,315,17+,37,1,0
3474,976690555,Patterning ,9.99,Music,134340608,5.0,306,4+,24,8,5
3475,977028266, Infinity Loop,0.0,Games,53278720,4.5,1773,4+,37,11,3
3476,977041956,me,0.0,Food & Drink,39937024,0.0,0,4+,38,2,4
3477,977056011,Dragon Heroes,0.0,Games,672897024,4.5,265,4+,40,5,5
3478,977091580,edjing Pro DJ Music Mixer,8.99,Music,113533952,4.0,153,4+,37,13,5
3479,977159568,Superdrug,0.0,Health & Fitness,26830848,0.0,0,4+,38,1,0
3480,977183254,Little Broken Robots,0.0,Games,62683136,4.5,539,4+,37,1,5
3481,977242839,Green Riding Hood,0.0,Book,316589056,4.0,392,4+,37,12,5
3482,977256145,Terra Monsters 3,0.0,Games,395485184,3.5,76,9+,37,1,5
3483,977262615,My Boost,0.0,Utilities,32713728,2.5,83,4+,37,2,0
3484,977354430,Battlestar Galactica,0.0,Games,351164416,4.0,1938,12+,37,6,5
3485,977549081,2,12.99,Games,2864631808,0.0,0,12+,40,1,1
3486,977646169,Goat Simulator MMO Simulator,4.99,Games,530618368,4.5,2277,9+,38,1,5
3487,977865620,A Noble Circle,0.99,Games,79404032,5.0,1886,9+,37,1,3
3488,977909424,Red Ball UP!,0.0,Games,18182144,3.5,493,4+,40,1,5
3489,977933863,-,0.0,Entertainment,29333504,4.5,18,17+,40,1,0
3490,977949232,DayGram,0.99,Lifestyle,38819840,4.5,69,4+,37,5,0
3491,977958854,Harvest Land,0.0,Games,139517952,4.5,1047,9+,38,17,5
3492,977965019, by  ~~,0.0,Food & Drink,51174400,0.0,0,4+,37,1,0
3493,978148241,Blitz Breaker,2.99,Games,50969600,4.0,39,4+,37,1,5
3494,978176131,Sofia the First,3.99,Entertainment,610469888,3.5,42,4+,38,7,5
3495,978201325,Thumbly Keyboard,1.99,Utilities,60309504,3.0,53,4+,37,1,0
3496,978236345,WeicoPro 4,0.99,Social Networking,80967680,3.0,106,17+,38,5,0
3497,978238542,Never Gone,0.0,Games,725459968,4.0,87,12+,37,6,5
3498,978352903,Sorcery! 3,4.99,Games,332834816,4.5,171,12+,38,1,5
3499,978524071,Grim Fandango Remastered,4.99,Games,3521220608,4.0,235,12+,25,6,5
3500,978563657,Composer's Sketchpad,3.99,Music,175493120,3.5,33,4+,24,1,5
3501,978603244,-,0.0,Lifestyle,87477248,4.0,23,17+,38,2,0
3502,978697315,Scanner For Me,4.99,Business,172691456,4.5,1976,4+,37,14,5
3503,978759625,Sniper Fury,0.0,Games,1042634752,4.5,8596,17+,37,15,5
3504,978866413,Cooking Dash,0.0,Games,154318848,4.0,33808,4+,37,11,5
3505,978882773,Family Organizer,0.0,Productivity,72469504,4.5,828,4+,37,1,0
3506,978985106,InkeBroadcast an amazing life,0.0,Social Networking,137212928,4.0,147,17+,37,2,0
3507,979092836,World Conqueror 3,0.99,Games,69404672,4.5,1094,9+,38,5,5
3508,979100082,Pop the Lock,0.0,Games,39330816,4.5,28754,4+,40,1,4
3509,979144378,-,0.0,Utilities,56249344,4.5,7,17+,37,1,0
3510,979151411,Nonstop Knight,0.0,Games,161026048,4.5,6841,9+,37,15,5
3511,979401801,Browser and File Manager for Documents,0.0,Utilities,42198016,5.0,27750,17+,37,5,4
3512,979469730,GROWJOURNEY TO THE LIGHT,0.99,Games,70346752,0.0,0,4+,40,3,5
3513,979533450,GENIUS Movie Idioms1000,9.99,Education,117142528,0.0,0,4+,37,1,5
3514,979540312,Northern Lights Photo Taker,0.99,Photo & Video,9326592,4.0,29,4+,37,1,2
3515,979598664,Kill Shot Bravo,0.0,Games,104240128,4.5,22444,17+,37,46,5
3516,979599928,R.B.I. Baseball 15,4.99,Games,2318708736,3.5,1510,4+,38,1,5
3517,979713827,DragonVale World,0.0,Games,117929984,4.5,6379,4+,25,11,5
3518,979759584,Words Crush,0.0,Games,117254144,4.5,23735,4+,38,1,5
3519,979967712,Stupid Zombies 3,0.0,Games,154107904,5.0,10159,12+,38,1,4
3520,980132410,To-Fu Fury,0.99,Games,651927552,4.5,1331,9+,37,8,5
3521,980134624,!goo,0.0,Reference,44208128,0.0,0,12+,37,1,0
3522,980241548,Buddy Toss,0.0,Games,129190912,4.0,1018,9+,38,1,5
3523,980274086,Lost Within,3.99,Games,1196982272,4.5,510,12+,37,9,4
3524,980286865,Til Morning's Light,3.99,Games,1431842816,4.5,715,9+,37,8,5
3525,980307863,Tales From Deep Space,3.99,Games,896630784,4.0,110,9+,25,8,4
3526,980368562,Fit Men Cook,3.99,Food & Drink,159452160,5.0,1187,4+,37,2,5
3527,980384565,Wrassling,0.0,Games,53612544,4.5,1934,4+,37,1,1
3528,980540474,OPERATION DRACULA,2.99,Games,302269440,4.0,64,12+,38,1,5
3529,980594437,"TLMJ, Tout Le Monde Joue",0.0,Games,22126592,0.0,0,4+,37,2,4
3530,980864870,3DRPG,0.0,Games,176689152,4.5,5,12+,40,1,5
3531,981035758,Neon Chrome,9.99,Games,206268416,5.0,439,12+,37,1,5
3532,981093617,WorkMeOut,2.99,Health & Fitness,74928128,4.5,118,17+,38,2,5
3533,981305941,LEGO Batman,4.99,Games,1264988160,4.0,756,9+,37,1,5
3534,981413101,-3d,0.0,Games,244779008,0.0,0,12+,37,1,5
3535,981437721,BabyMaker,0.99,Photo & Video,65159168,1.5,24,4+,38,1,5
3536,981535263,Worms 4,4.99,Games,268636160,3.5,380,9+,37,8,5
3537,981633844,Block Craft 3D,0.0,Games,93063168,4.5,78412,4+,37,9,5
3538,981796690,Dan The Man (Retro Action Platformer),0.0,Games,99317760,5.0,7527,12+,38,10,5
3539,981819100,Robbery Bob 2,0.0,Games,1006264320,4.5,899,9+,37,5,5
3540,981888264,NextGen Car Game Racing,0.99,Games,105136128,3.5,100,4+,43,1,4
3541,981903698,Battle Copters,0.0,Games,267590656,4.5,2922,12+,37,12,5
3542,982102809,GreenVPN,0.0,Business,16384000,4.5,464,4+,40,2,5
3543,982175678,This War of Mine,14.99,Games,427715584,4.5,2523,17+,37,12,5
3544,982218746,Splish Splash Pong,0.0,Games,67235840,4.0,1902,4+,38,1,5
3545,982235342,Take Off,0.99,Games,1406915584,4.0,244,4+,35,17,5
3546,982255287,Level,0.99,Games,30552064,4.0,60,4+,40,16,5
3547,982354972,Lifeline...,1.99,Games,29690880,4.5,21347,9+,37,6,5
3548,982416928,PP-,0.0,Finance,29438976,0.0,0,4+,38,2,0
3549,982528455,Hot Trigger,0.99,Games,242970624,4.5,115,17+,37,1,5
3550,982763237,Hyperburner,2.99,Games,95036416,4.5,545,9+,37,1,5
3551,982805507,harmony 3,2.99,Games,172551168,4.5,823,4+,37,10,5
3552,982819497,Sword Of Xolan,0.99,Games,116097024,4.5,381,12+,40,1,5
3553,982887800,NAVIRO(),0.0,Navigation,55756800,0.0,0,4+,37,1,5
3554,982923857,GodFinger 2,0.0,Games,117507072,3.5,602,9+,37,8,5
3555,982936366,Uptown & Co.,1.99,Photo & Video,50565120,4.0,115,4+,38,1,5
3556,983099308,Cell Surgeon,0.99,Games,252099584,4.5,14,12+,40,1,5
3557,983143183,Neo Monsters,0.99,Games,229527552,4.5,3093,9+,38,6,5
3558,983149271,Muhammad Ali,0.0,Games,153622528,5.0,277,4+,37,11,5
3559,983151079,-,0.0,Finance,74248192,3.5,10,4+,38,2,0
3560,983202217,F1,0.0,Sports,121336832,3.5,24,17+,38,4,0
3561,983488323,Iron Commander,0.0,Games,160277504,3.5,71,12+,38,5,5
3562,983489496,5E Spell Book,0.0,Games,6500352,3.0,144,4+,40,1,2
3563,983613658,M Cam,1.99,Photo & Video,15116288,3.5,11,4+,37,6,0
3564,983826477,Productive habits & daily goals tracker,0.0,Productivity,9256960,5.0,4736,4+,38,1,0
3565,983868842,The Enchanted Cave 2,2.99,Games,37957632,4.5,92,12+,43,1,5
3566,983963758,Immortal Legends,0.0,Games,273789952,3.0,26,9+,40,3,4
3567,984394908,Order & Chaos 2,0.0,Games,703052800,4.0,6325,12+,38,15,5
3568,984451115,Sky Charms,0.0,Games,183284736,4.5,505,4+,38,11,5
3569,984594553,AdivnaT,0.99,Games,135886848,4.5,15,4+,38,1,5
3570,984731733,Stress Release Grenade,0.0,Games,195417088,0.0,0,12+,38,1,1
3571,985035649,Hollywood Game Night,0.99,Games,173502464,4.0,27,12+,38,1,5
3572,985077390,Roll Turtle,0.99,Games,92815360,5.0,25,4+,40,1,5
3573,985082895,Forsaken World Mobile MMORPG,0.0,Games,640595968,4.0,952,12+,38,14,5
3574,985238090,Dot,0.0,Health & Fitness,42478592,4.0,142,12+,37,1,0
3575,985565530, Love Palace,0.0,Games,22060032,4.5,7,12+,38,1,5
3576,985631644,Hockey Stars,0.0,Games,76464128,4.5,1619,4+,40,6,5
3577,985653378,Cookie Clickers 2,0.0,Games,63004672,5.0,2912,4+,38,8,5
3578,985746746,Discord,0.0,Social Networking,26890240,4.5,9152,4+,37,1,5
3579,985923564,One More Dash,0.0,Games,109096960,4.5,1142,4+,38,1,5
3580,985927350,Tamagotchi Classic,0.99,Games,47908864,3.0,165,4+,37,1,5
3581,985945557,Dr. Panda Space,2.99,Education,250955776,4.5,75,4+,40,16,5
3582,985950986,Gun Master 3,0.0,Games,220948480,4.5,604,17+,38,1,5
3583,986073281,Face Swap App- Funny Face Changer Photo Effects,0.0,Photo & Video,16275456,4.5,11977,4+,37,1,5
3584,986110430,Hot Shot Slots Games  Vegas Casino Slot Machines,0.0,Games,179004416,4.5,20064,12+,38,1,5
3585,986339882,letgo,0.0,Shopping,109915136,4.5,38424,12+,37,16,4
3586,986420993,WarnWetter,0.0,Weather,51410944,0.0,0,4+,37,1,5
3587,986540048,Ab & Core Sworkit,0.0,Health & Fitness,59845632,5.0,2901,4+,37,12,5
3588,986722176,S-  ,0.0,Games,146187264,4.5,6,12+,40,1,5
3589,986749236,-,0.0,Lifestyle,72523776,0.0,0,17+,38,2,0
3590,986905979,AmpMe,0.0,Music,69876736,4.0,1047,12+,37,9,4
3591,987112935,VR SNIPER,0.0,Games,89478144,2.5,30,12+,37,1,3
3592,987237335,Yiannimize Racing,0.99,Games,46248960,3.0,2,4+,37,1,0
3593,987360477,COOKING MAMA Let's Cook,0.0,Games,178185216,4.0,3594,4+,38,22,5
3594,987732117,DANDY DUNGEON Legend of Brave Yamada,0.0,Games,247331840,5.0,1204,9+,38,2,5
3595,987733557,Wolf Craft,0.99,Games,157003776,4.5,206,9+,40,1,5
3596,987873536,Mondly,0.0,Education,77725696,4.5,1395,4+,38,1,5
3597,987962261,Google Cardboard,0.0,Entertainment,127627264,4.0,546,4+,37,33,0
3598,988173374,Polarr Photo Editor,0.0,Photo & Video,57919488,4.5,2246,4+,37,17,5
3599,988235692,Refreshing ! Brain training fit,0.0,Games,62258176,0.0,0,4+,38,6,5
3600,988296409,-,0.0,Games,65105920,0.0,0,12+,40,1,5
3601,988318940,Toca Life,2.99,Education,332123136,4.5,3571,4+,39,18,5
3602,988341207,-,0.0,Finance,33019904,0.0,0,17+,38,2,0
3603,988375097,Hugo Flower Flush,0.0,Games,242545664,4.0,41,4+,38,15,5
3604,988383602,Death Run ,0.99,Games,121913344,4.0,721,9+,43,1,4
3605,988396858,-,0.0,Social Networking,174611456,3.0,19,17+,37,4,0
3606,988455996,Smooth Operator!,0.99,Games,598734848,4.0,8,9+,37,8,5
3607,988476572,Arrow,0.0,Games,128421888,4.5,14673,4+,40,1,4
3608,988518358,Twin Shooter,0.0,Games,147472384,4.5,572,4+,40,10,5
3609,988737164,TownWiFi,0.0,Utilities,112883712,0.0,0,4+,37,5,5
3610,988752315,Nono Islands,0.0,Games,135064576,4.5,3180,9+,38,14,5
3611,988953433,Six Flags,0.0,Travel,88558592,3.5,353,4+,37,3,0
3612,989080135,Sling Kong,0.0,Games,189335552,4.5,4638,9+,37,18,5
3613,989087237,-,0.0,Entertainment,70821888,0.0,0,17+,38,1,0
3614,989105524,Forevolution,3.99,Games,77255680,0.0,0,4+,38,2,5
3615,989148225,Sky Gamblers Air Supremacy,2.99,Games,1654782976,4.0,1010,12+,38,10,5
3616,989178902,Timepage  Calendar by Moleskine,4.99,Productivity,87201792,4.0,1085,4+,37,7,0
3617,989254177,Good Morning Alarm Clock,3.99,Health & Fitness,59503616,4.5,1014,4+,37,11,5
3618,989330818,iMaschine 2,9.99,Music,508655616,4.0,454,4+,37,1,5
3619,989442029,System Status ,1.99,Productivity,2515968,0.0,0,4+,38,13,5
3620,989447181,iPlum Business Phone Number for Calling & Texting,0.0,Business,39709696,4.5,392,4+,38,22,4
3621,989733380,AirTycoon 4,2.99,Games,247309312,4.0,114,4+,40,7,5
3622,989804926,Firefox web browser,0.0,Utilities,91155456,3.5,2619,17+,37,50,5
3623,989844820,Insidious VR,0.0,Entertainment,260640768,3.5,121,12+,37,1,0
3624,990157917,Duck Life,1.99,Games,332144640,4.5,77,4+,37,1,1
3625,990345796,Builder Buddies,0.0,Games,10946560,4.0,7197,9+,38,1,5
3626,990652974,The Paranormal Society,0.0,Games,659142656,4.0,3000,9+,24,11,5
3627,990668324,Formulas,1.99,Photo & Video,274699264,4.5,99,4+,37,13,5
3628,990692830,ZAGA,0.0,Games,307658752,4.5,444,4+,40,1,4
3629,990928352,Relook,3.99,Photo & Video,56421376,4.5,198,4+,37,10,5
3630,991018252,Horizon Chase,0.0,Games,587313152,4.5,3375,4+,38,1,5
3631,991032122,Candid,0.0,Social Networking,47065088,3.5,398,17+,37,1,0
3632,991153141,Fallout Shelter,0.0,Games,1172922368,4.5,199396,12+,38,5,5
3633,991165672,Election Center 2016,0.0,News,44598272,2.0,37,4+,37,1,5
3634,991346515,Moments,0.0,Photo & Video,204382208,4.5,11955,4+,37,33,0
3635,991357716,Lifeline 2,1.99,Games,81724416,4.5,1364,9+,37,1,5
3636,991526007,Down To Lunch,0.0,Social Networking,35410944,4.0,2535,12+,37,1,0
3637,991558368,INKHUNTER try tattoo designs in augmented reality,0.0,Entertainment,68191232,4.5,809,4+,37,1,4
3638,991563953,Blyss,0.99,Games,163149824,4.0,288,4+,40,1,5
3639,991626372,Snapshot Cam,2.99,Photo & Video,109117440,5.0,14,4+,37,31,5
3640,991693702,Snoopy Emoji,1.99,Utilities,29364224,1.5,23,4+,37,1,0
3641,991709209,Boyfriend Plus,0.0,Games,34203648,4.0,126,17+,37,6,4
3642,991764216,PAUSE,1.99,Health & Fitness,77151232,3.5,180,4+,40,1,4
3643,991897864,Easy Music,3.99,Education,247308288,4.5,43,4+,37,1,5
3644,992004655,SOMA Messenger,0.0,Social Networking,92802048,4.5,3232,4+,40,33,0
3645,992047786,Analog Wedding,0.99,Photo & Video,18767872,4.0,8,4+,43,5,5
3646,992051355,Farming Simulator 16,4.99,Games,185572352,4.5,2637,4+,37,10,5
3647,992140314,Total War Battles,0.0,Games,630600704,4.0,3092,12+,37,1,5
3648,992140496,Football Chairman Pro,3.99,Games,29378560,4.5,37,4+,40,1,5
3649,992309647,Fit The Fat 2,0.0,Games,169729024,4.5,8557,4+,37,1,5
3650,992412812,Face Paint Party,0.0,Games,89993216,4.0,38,4+,40,11,5
3651,992421775,Patternator Pattern Maker Backgrounds & Wallpapers,0.0,Photo & Video,47943680,5.0,2092,4+,37,12,5
3652,992425516,Atlantic Fleet,9.99,Games,220282880,4.5,271,12+,38,1,5
3653,992448528,Spinny Circle,0.0,Games,16656384,4.5,20812,4+,38,1,2
3654,992640880,Rick and Morty,0.0,Games,955524096,4.5,12124,17+,37,10,5
3655,992730639,Down The Mountain,0.0,Games,252966912,4.5,3491,9+,40,1,5
3656,992762497,(),0.99,Finance,77918208,4.5,12,4+,37,2,5
3657,992762663,-,0.0,Lifestyle,43722752,2.5,5,17+,38,1,0
3658,992796509,Fast Motorcycle Driver,0.0,Games,150142976,4.5,2224,4+,40,1,3
3659,992872278,Abby Lee Dance Secrets,4.99,Entertainment,51111936,4.0,808,4+,37,1,0
3660,992875656,EWallpaper,3.99,Entertainment,10727424,1.0,42,4+,38,1,0
3661,992879171,Puppy Love,0.0,Games,269402112,4.5,1689,4+,38,11,5
3662,993071546,-,0.0,Entertainment,101220352,5.0,66,12+,37,3,5
3663,993160329,Airmail,4.99,Productivity,170175488,3.5,1575,4+,37,27,5
3664,993187907,Hop Rush,0.0,Games,11702272,1.0,9,4+,40,1,2
3665,993290127,League of War,0.0,Games,164357120,4.5,2523,12+,38,1,5
3666,993435362,V for Wikipedia,4.99,Reference,31600640,4.5,134,17+,37,2,5
3667,993479067,2Face Fitpack,0.0,Health & Fitness,34414592,0.0,0,4+,43,16,0
3668,993492744,"Egg, Inc.",0.0,Games,53579776,5.0,79074,4+,38,1,4
3669,993570169,Swaggy Ninja,0.0,Games,31567872,4.5,1210,4+,40,1,5
3670,993605516,CatHotel,0.0,Games,230216704,4.5,1425,4+,38,12,5
3671,994119740,Rawr Messenger,0.0,Social Networking,130276352,4.0,180,12+,37,1,0
3672,994556645,Curious World,0.0,Education,186588160,3.5,604,4+,37,1,5
3673,994624624,Champs Sports,0.0,Lifestyle,63553536,3.5,330,4+,37,1,0
3674,994673739,Sago Mini Babies,2.99,Education,105742336,4.0,70,4+,38,1,5
3675,994674676,Sago Mini Superhero,2.99,Education,179484672,3.5,30,4+,38,1,5
3676,994822255,Infinite Tanks,4.99,Games,1920265216,4.0,262,9+,37,10,5
3677,994855806,Word Trek ,0.0,Games,47884288,4.5,3774,4+,38,1,4
3678,994905763,Triller,0.0,Photo & Video,87287808,5.0,25683,12+,37,1,5
3679,994933845,Free Fur All  We Bare Bears Minigame Collection,0.0,Games,362530816,4.5,1449,4+,38,10,4
3680,995014054,Pinchworm,0.0,Games,100635648,5.0,2288,4+,37,11,5
3681,995022521,Signily Keyboard,0.99,Utilities,89902080,4.5,71,17+,37,1,5
3682,995112030,U by BB&T,0.0,Finance,74385408,2.0,790,4+,38,1,5
3683,995125257,skyticket,0.0,Travel,8294400,0.0,0,4+,37,34,4
3684,995922287,Upperland,0.0,Games,126574592,4.0,201,9+,38,24,5
3685,995999703,Agar.io,0.0,Games,63954944,4.5,176514,9+,38,1,5
3686,996136866,Aralon,4.99,Games,1379309568,3.5,192,12+,37,1,4
3687,996246479,SHOWTIME,0.0,Entertainment,25903104,2.5,1214,17+,37,1,5
3688,996345745,EvilBane,0.0,Games,180629504,4.5,1428,9+,38,14,5
3689,996402903,Pharaoh's Party,0.0,Games,227435520,4.5,191,12+,40,1,5
3690,996491151,Puzzle Strike,3.99,Games,410278912,3.5,21,4+,38,1,5
3691,996802374,Cops N Robbers (Jail Break 2),0.0,Games,226083840,4.0,1559,9+,40,1,5
3692,996855098,Money Multiplier,0.0,Games,40488960,4.0,1,4+,40,2,4
3693,996948313,Eisenhorn,5.99,Games,3008276480,3.5,100,12+,25,1,5
3694,997002798,KING OF KARTS,2.99,Games,481390592,3.5,9,4+,38,16,5
3695,997252057,Popcorn Buzz,0.0,Social Networking,17457152,3.5,281,4+,38,17,0
3696,997362197,"InShot Video Editor Music, No Crop, Cut",0.0,Photo & Video,55851008,5.0,12779,4+,37,9,0
3697,997392079,My Uncrowded,0.99,Games,171746304,3.0,224,17+,40,1,5
3698,997446291,PAC-MAN Championship Edition DX,4.99,Games,126681088,4.5,517,9+,38,10,5
3699,997676587,Matchsticks ~ Free Puzzle Game with Matches,0.0,Games,32492544,4.5,212,4+,37,15,4
3700,997715441,OL-,0.0,Games,339391488,0.0,0,17+,40,1,5
3701,997811381,Doc McStuffins Pet Vet,1.99,Entertainment,609991680,3.0,70,4+,38,6,5
3702,997811612,Fishing Break,0.0,Games,578273280,4.5,2088,9+,38,1,5
3703,997878440,Flipped Out  The Powerpuff Girls Match 3 Puzzle / Fighting Action Game,2.99,Games,640870400,4.5,124,9+,38,9,5
3704,998059934,Equipd Bible,2.99,Productivity,135132160,4.5,94,4+,38,20,5
3705,998179061,Private School Days,4.99,Games,55376896,4.0,99,17+,40,16,5
3706,998253660, ~    ~,0.0,Book,23538688,0.0,0,12+,38,1,4
3707,998276924,Fetty Wap,0.0,Games,1027908608,4.5,2005,4+,37,1,4
3708,998286883,Scrubby Dubby Saga,0.0,Games,112135168,4.5,3874,4+,38,11,5
3709,998360879,Chain,0.0,Social Networking,95789056,4.5,35,12+,37,1,0
3710,998364171,Face on Face,0.99,Entertainment,1736704,0.0,0,4+,40,24,3
3711,998424233,Kick Hero,0.0,Games,107540480,4.5,733,9+,38,1,5
3712,998528159,Path of War,0.0,Games,88379392,4.5,377,12+,37,6,5
3713,998560520,Blink Health,0.0,Medical,38117376,5.0,1198,17+,37,9,0
3714,998834675,Clouds & Sheep 2 Premium,3.99,Games,299395072,4.0,1,4+,37,14,5
3715,998936876,Dawnbringer,0.0,Games,799076352,3.5,238,12+,37,1,5
3716,999183538,Honest App,0.0,Shopping,121671680,5.0,3173,4+,37,1,0
3717,999239164,-,0.0,Health & Fitness,104727552,0.0,0,4+,37,3,0
3718,999263877,It Girl Story,0.0,Games,931567616,4.5,3537,4+,38,11,5
3719,999273718,Circle Boom,0.0,Games,14546944,1.5,7,4+,40,1,2
3720,999535933,Donut vs Donut,0.99,Games,85999616,4.5,16,4+,40,1,3
3721,999702563,KORG iDS-10,19.99,Music,88055808,4.0,52,4+,37,2,5
3722,999771588,Swapperoo,1.99,Games,24163328,4.0,361,4+,37,1,5
3723,1000227889,(),0.0,Games,55037952,3.5,3,4+,38,4,0
3724,1000559499,Wonder Tactics,0.0,Games,653022208,4.5,730,12+,37,12,5
3725,1000588300,10 ~    ~,0.0,Book,51475456,0.0,0,12+,38,1,5
3726,1000593025,Special Air Wing,2.99,Games,250717184,4.0,138,9+,38,1,5
3727,1000668798,King Tongue,1.99,Games,422011904,4.5,255,9+,40,1,5
3728,1000708019,Butt Sworkit,0.0,Health & Fitness,58649600,5.0,960,4+,37,12,5
3729,1000773093,Rapala Fishing,0.0,Games,201266176,4.5,1666,4+,37,1,5
3730,1000835177,Recontact,0.99,Games,289065984,3.5,14,4+,38,31,0
3731,1000876192,Plants vs. Zombies Heroes,0.0,Games,153967616,4.5,16305,9+,37,10,4
3732,1001059684,Dr. Panda's Carnival,2.99,Education,245165056,3.5,49,4+,40,17,5
3733,1001153553,WiFi-WiFi,0.0,Utilities,32029696,4.0,8,4+,40,1,0
3734,1001177846,FindtheLine,2.99,Games,458349568,4.5,181,4+,40,1,5
3735,1001193844,Moto x3m,0.99,Games,57729024,4.5,53,9+,43,16,5
3736,1001229698,PAC-MAN Bounce,0.0,Games,359372800,4.0,392,4+,43,1,5
3737,1001244846,The Everything Machine by Tinybop,2.99,Education,226968576,4.0,141,4+,38,58,5
3738,1001247878,The Earth by Tinybop,2.99,Education,491725824,4.0,173,4+,38,58,5
3739,1001248922,Oddworld,2.99,Games,712294400,4.5,200,12+,38,1,5
3740,1001250333,Star Trek Timelines,0.0,Games,161198080,4.0,4721,12+,37,1,5
3741,1001286466,Minecraft,0.0,Games,1089228800,4.0,20621,9+,38,1,4
3742,1001425491,Thumb Drift,0.0,Games,184078336,4.5,6051,4+,37,12,5
3743,1001473964,Picolo drinking game,0.0,Entertainment,35566592,5.0,227,17+,37,6,5
3744,1001501844,Deliveroo,0.0,Food & Drink,62734336,4.5,1702,12+,37,9,0
3745,1001515754,Craft The World,0.99,Games,222253056,5.0,4,9+,43,9,5
3746,1001725199,Abzorb,2.99,Games,57837568,3.5,76,4+,37,1,4
3747,1001893116,Hit the Button Math,2.99,Education,13328384,5.0,1,4+,43,1,4
3748,1001989098,Supermarket Girl,0.0,Games,91478016,4.5,1354,4+,38,11,5
