,order_id,customer_id,order_status,customer_city,customer_state,customer_lng,customer_lat,product_id,seller_id,price,freight_value,product_category_name,seller_city,seller_state,seller_lng,seller_lat
66332,a04a09199fc0fc084effc228a81249eb,91ee1e782c3e581c09b679fbf19224ea,delivered,carapicuiba,SP,-46.84312392349168,-23.542057866239556,6109d0cae3bcb57d579bc0fab6e61814,dbc22125167c298ef99da25668e1011f,77.0,15.39,malas_acessorios,borda da mata,MG,-46.171123940576315,-22.26258413023529
15097,e8995864e25d8b4a13a97f3f0e82f35f,4f814750bb04c10a7a0e9ae3aaee7478,delivered,angra dos reis,RJ,-44.24714059828006,-22.9903630240108,59b47581b7ba51a62bf9c3dd4fef36fd,955fee9216a65b617aa5c0531780ce60,180.0,22.17,moveis_decoracao,sao paulo,SP,-46.703810106207634,-23.691013046281814
47279,9ae55f703836fe363393a3873c1b42b4,735df4af3d58741f56fe349cb94aa54e,delivered,itabaiana,SE,-37.42754801878447,-10.686032724388479,89feadc2b7a8f393fa1eb9311e88e13a,c458e2045a8aa8964f8879af03fdcce6,34.99,20.8,telefonia_fixa,sao caetano do sul,SP,-46.56083126678533,-23.642441270973286
90778,2e79e51b96cf9b836ce81f55548d018e,09f38e2ced1fe32a87b56f43e079f6d4,delivered,lagoa do mato,CE,-39.06652089566502,-4.2386007227785445,144fc7abb16b6f6d92d2c9f34d3c3452,e9d99831abad74458942f21e16f33f92,35.99,25.63,informatica_acessorios,sao paulo,SP,-46.515832582854735,-23.531039542235852
103744,23a664501e7b09b619fd2aad09cbc22d,b21f8a9bf3489e80f6a40bfc93da853c,delivered,barueri,SP,-46.85105837491413,-23.497077991394548,bd9117f40900499b0f14a2c3389f831d,9140bd1d9de28b197dce077bdd687438,599.99,37.56,esporte_lazer,amparo,SP,-46.766321367772875,-22.703127966651618
32810,2f9892eb8df4a437d90cc5b1486f3b02,297aeb5959c0876ec66beba1a5202c6c,delivered,rio de janeiro,RJ,-43.62473650428692,-22.888192458215798,4ceab0364ce2bef8363b89f4719bbff7,da8622b14eb17ae2831f4ac5b9dab84a,99.9,21.19,cama_mesa_banho,piracicaba,SP,-47.664700852471455,-22.708702100662567
63212,3517e73d0edbc9c46ef7044cbfe14bc5,f8f7b17e8ba1e329a55239528ef46dd6,delivered,sao miguel do oeste,SC,-53.51752991440853,-26.733413761251644,71540d636652fc682032d3b3c0a180c1,213b25e6f54661939f11710a6fddb871,119.85,23.42,casa_construcao,salto,SP,-47.290258033420066,-23.19196462645279
87305,a3de5eef9ddc6e58758fb9d70e5bcad5,11f0d9654e771c189ac9710977422029,delivered,brasilia,DF,-47.83113215749081,-15.8465159126601,13b604480efd32bdb45d23fc99a1a1ee,b4ffb71f0cb1b1c3d63fad021ecf93e1,14.95,14.1,automotivo,sao paulo,SP,-46.48545545756666,-23.508321071381935
29716,aee899bef70c38166f036221fb190744,60b8f97b6eb90e76c3ea399ae4944aef,delivered,pirapo,PR,-51.51954817440015,-23.56248912168192,e840aad8112818661548fda5d12653f2,dc4a0fc896dc34b0d5bfec8438291c80,75.27,21.02,cama_mesa_banho,ibitinga,SP,-48.829743533437124,-21.757320637712766
100442,d6f7121c5ede8e22d75e57b6e836871f,c167ca7e3249df1c0fce76509c0da7bc,delivered,feira de santana,BA,-38.972158173779505,-12.267820587211768,1a131431da4dce6844b08bf2d6f4d2f3,da7039f29f90ce5b4846ffc0fcc93beb,84.9,22.52,cine_foto,santo andre,SP,-46.53860705845501,-23.66344269074567
83217,8bdc11da2a07e676719db43aee4efe88,cf5d9bd9d4846979c97f3a1271ed1c7c,delivered,sao paulo,SP,-46.47448584310014,-23.56118965884429,afdcd7fb20b2bb98322d2b1400c074cf,582d4f8675b945722eda7c0cb61ba4c7,27.99,11.85,eletronicos,bertioga,SP,-46.080623703430746,-23.818390396830004
20469,2e514f06a55a990840cf3f7131b45f55,4eb59d57e9c25a5d668bcea2100316a0,delivered,barueri,SP,-46.849701628693026,-23.501123941885815,e27477bc051dcfafd523c6064551bd25,1025f0e2d44d7041d6cf58b6550e0bfa,110.4,10.41,moveis_decoracao,sao paulo,SP,-46.55972696351706,-23.595498594800546
42396,3e073b27114fe955e184db124d34a566,6ad78e330d6e0f3dfc471115f17371ea,delivered,porto alegre,RS,-51.096263458359886,-29.99999504325932,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,170.0,4.66,telefonia,lauro de freitas,BA,-38.33787462509412,-12.89316674808706
35537,7ecf3b698544882e2539712b1c598093,ab3bbfe587e36e0183d173da19c5463a,delivered,campinas,SP,-47.10388889500999,-22.841108341963054,b95aa596a845b94878fd6d210d7fd9b7,3d871de0142ce09b7081e2b9d1733cb1,79.0,13.57,papelaria,campo limpo paulista,SP,-46.76287513805131,-23.21174633273221
76631,a91791d0efd3f452b31466e06f150d95,c887b83bfb0882c29183ef4bb90a1a2f,delivered,porto alegre,RS,-51.16871875557622,-29.982935220438282,6df27920464e957f2b897ce928f1b556,42fa4ee7240e9b8eb4576358ec142ba7,199.0,12.73,utilidades_domesticas,caxias do sul,RS,-51.210729335090235,-29.172669488726477
28846,c1c8d8758860faab6badb186e10cfbb2,69a6d39c85ef49a5896ac8a51eb09bb4,delivered,queimados,RJ,-43.561315648938404,-22.707869677714918,2e810f124ff7668bc1ea0d1953aaacd2,fa1c13f2614d7b5c4749cbc52fecda94,199.9,15.15,relogios_presentes,sumare,SP,-47.270335425212544,-22.822136510808797
15926,8ac178356c346ebe393c8a54ae38ea3a,5a87d99b3d3b84811076c7a1c5bb54c5,delivered,jaboticabal,SP,-48.330035257180946,-21.266924658570048,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,89.99,45.09,ferramentas_jardim,ilicinea,MG,-45.82723735222764,-20.9405775328866
12754,053abf362c2b73b283a3bd5a814320ac,2d44f70281161cbf9bb10e22dfa63fb3,delivered,sao paulo,SP,-46.68138927288376,-23.63119637022625,2d80845a6f78e68221e4965655a9a9b8,d91fb3b7d041e83b64a00a3edfb37e4f,89.9,7.97,eletrodomesticos,praia grande,SP,-46.47823694263505,-24.026525667888205
67050,e339db2b9261f6f0d9d9f1c41b629050,4a233d3ddaec6844f5298c10fbde19b3,delivered,sao luis,MA,-44.22818772442188,-2.5163034117548686,a3daee3915d4fb98376e039ede6bdea6,2a261b5b644fa05f4f2700eb93544f2c,50.0,37.9,moveis_decoracao,porto ferreira,SP,-47.47810175812133,-21.866032425983537
94977,37478cd0f9c2bb79fe9027f43f6e28c3,af34fed7ecd8d47bc98023d6f9330188,delivered,ourinhos,SP,-49.87139306137049,-22.967510448447268,31a2f42a87890f87d77daebdfabc182e,4c03b9dd4c11ee2cb35c96c49efc9420,149.0,13.25,brinquedos,campo limpo paulista,SP,-46.76287513805131,-23.21174633273221
72228,e1d1213b6608018866541300bc7e095c,0a1bd304aedee91a65a9692e70d91998,delivered,vila valerio,ES,-40.383087196982125,-18.994923624409637,ac99022a225e4eada5377fc101a4f68c,82e0a475a88cc9595229d8029273f045,198.0,18.64,moveis_decoracao,sao paulo,SP,-46.547406527916394,-23.53989923712458
80949,8b39b1a490a2cc8906ec4b08ef88a40c,b6edb7a52679daccac6fd260922362c6,delivered,sao paulo,SP,-46.634451125019986,-23.610874075515326,167b4b8c4bd0c401bea62f5e050d70a4,25c5c91f63607446a97b143d2d535d31,149.87,16.81,informatica_acessorios,itauna,MG,-44.57613377216054,-20.077863070164618
51552,e3e71ae706915dade3d9cbcd7a792a69,0b530e0541b196e2873192ff6cd44dae,delivered,paulista,PE,-34.831871452955525,-7.93166936120096,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,79.99,26.82,cool_stuff,sao paulo,SP,-46.53686856423848,-23.552336441109283
53988,1d400d95c6669247200db54206a74b55,bf06c86a8b45ff125329d7fb1e3c2198,delivered,guarulhos,SP,-46.562949176503814,-23.449907338966884,1cab19d5be9a1286428e85aaebf82906,dfa0c4c6229ab200a4a1336b4d7128ff,79.0,16.74,malas_acessorios,florianopolis,SC,-48.59271208975145,-27.60657304539599
84333,e29802498c81638fb4377d7c7137031e,95ea5897e2fc6140471671f079a3e6d0,delivered,rio de janeiro,RJ,-43.21544841322041,-22.96550432697566,35a3e0dd6e0b5b84dfd2997546da5df8,fcb5ace8bcc92f75707dc0f01a27d269,292.0,21.53,esporte_lazer,guarulhos,SP,-46.554524150411915,-23.503896658683406
8340,c6c0fe642aa710096f0af8a080c1a85c,067f45ab00b8417ea9d95d1f42f6a41c,delivered,maceio,AL,-35.77158850809692,-9.558252796675193,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,79.99,22.97,beleza_saude,santo andre,SP,-46.52318334052173,-23.659363636440858
3029,71dab1155600756af6de79de92e712e3,8c20d9bfbc96c5d39025d77a3ba83d7f,delivered,cicero dantas,BA,-38.3849928884344,-10.593072091897264,90b58782fdd04cb829667fcc41fb65f5,7c67e1448b00f6e969d365cea6b010ab,179.99,76.5,moveis_escritorio,itaquaquecetuba,SP,-46.3667207653171,-23.486111454662215
15352,c785e1253807cd0f11b1377d44b440d8,13d7948a710dbfc52fe1547877ec8874,delivered,vitoria,ES,-40.31566239170038,-20.289863189022366,f361fccba568fabe00db466f80626d1e,85d9eb9ddc5d00ca9336a2219c97bb13,15.9,15.79,automotivo,belo horizonte,MG,-43.95094395435073,-19.869495054462462
92104,44146c842a47dc05b44bfd3c0334d47c,a753155288fad08f8802c3b2d2b243df,delivered,brasilia,DF,-47.86039218894382,-15.662754687399914,694f7daacd749d7bde487e0f9675c5b8,3f3486b61f45078d4f31ee5e43d8c5bb,69.0,38.53,malas_acessorios,sao paulo,SP,-46.61466092986009,-23.52558072833697
60651,00b8d354b36820e9d6131fd5173c5581,a17846ed33d62b0e48c6f07ce9132318,delivered,cambui,MG,-46.05815656894132,-22.611873908844625,437c05a395e9e47f9762e677a7068ce7,bf84056e679dbe9c69929847a40e338f,50.21,15.1,beleza_saude,sao paulo,SP,-46.65245974809947,-23.491312375387352
45954,45aa62cda08ddcf57a8d58b5fee12500,f67cfba90391093c3309e5106905fb31,delivered,conceicao do mato dentro,MG,-43.42373065473078,-19.02370672710774,b7b6040b62676dcd6d4ddd81088a70dc,6cd68b3ed6d59aaa9fece558ad360c0a,47.9,12.48,papelaria,belo horizonte,MG,-43.95094395435073,-19.869495054462462
30863,c2b170fa201b85b5a2447365d111af05,b09b3e158567acb2d422df42855df6b4,delivered,curitiba,PR,-49.32593624014928,-25.42485201549881,d285360f29ac7fd97640bf0baef03de0,2eb70248d66e0e3ef83659f71b244378,155.97,16.19,relogios_presentes,campinas,SP,-47.01353540823248,-22.9140200060427
16216,9e7cfc823ef88f92ca66fd57db258c51,2dc4db7a0495f02e107ca167a7a62c4f,delivered,belford roxo,RJ,-43.37621943740937,-22.717080056105445,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,149.0,40.37,informatica_acessorios,ilicinea,MG,-45.82723735222764,-20.9405775328866
7479,949f11fbfbf9d79c34c7c1f21b3c1c6e,f210e66e70a66e49a52fc2bdaebb96cb,delivered,jaguariuna,SP,-46.98287754029339,-22.692948844892886,1bef08f119466a85a83919d5b80facd3,d2374cbcbb3ca4ab1086534108cc3ab7,15.9,11.85,cama_mesa_banho,ibitinga,SP,-48.829743533437124,-21.757320637712766
87420,788520bd4eaa054450b168f6318f26e6,752075b7c55918f527dda8a124d8691d,delivered,sao paulo,SP,-46.690798952838136,-23.49779661529428,ba80c9f47a84d1e08465f72e22930c83,1987cd4be10fe09ee50454f9c354d1c6,120.0,12.97,pet_shop,ouro fino,MG,-46.37130155156735,-22.278485305030326
20658,b5c0376b6e5f1f85b97037f72d2424f3,3e2afe3cc806ad67ed3b5db52029ca60,delivered,londrina,PR,-51.16414150272789,-23.29806172409853,270c3d76b5efb36480487920cec3e167,d1ef48b38baca7e831711c4a0aeb398f,55.0,11.86,eletrodomesticos,apucarana,PR,-51.46575603144135,-23.554477080661908
72757,50cf0f713c1a9c9c9bdfbbf31b00eb48,bdf6da5d10ff52dbc752045458fbd9c1,delivered,sao paulo,SP,-46.64021903027218,-23.610744462863593,ca38c039b717207dec906f4fa9a21db7,59fb871bf6f4522a87ba567b42dafecf,198.99,10.21,beleza_saude,sao paulo,SP,-46.51380633487217,-23.525428760068145
64202,1cbee9a2dd4b2a7e2c95a4b9ef21bd0a,4ef856387129b1a15b95c15e91768007,delivered,campinas,SP,-47.11184149169856,-22.93198016932755,e2883845d83ecea7f341705fafdfd19c,897060da8b9a21f655304d50fd935913,43.5,12.79,informatica_acessorios,ribeirao preto,SP,-47.767820075451624,-21.177709840485356
106410,86ddbf551a45045fda65a0b20745a6c4,27d2558ca362026e8924200781145922,delivered,campinas,SP,-47.10388889500999,-22.841108341963054,89f1e78cec2da8a550bc341cfc36c066,baa49d93c8c8841e27400a300f5d74b2,39.9,14.1,esporte_lazer,sao jose,SC,-48.63172484576853,-27.55802381286753
56977,75f227ab43795be91bd8357ab627bab7,2e340eef5abc1db3fa25f9c177b12112,delivered,rio claro,SP,-47.57768122006808,-22.39213658183407,63eb97106bfe47fe857edcf78f3e3e08,98dac6635aee4995d501a3972e047414,19.04,20.71,utilidades_domesticas,sao paulo,SP,-46.62468256911273,-23.5058713385214
6294,d5a6117da9e539f1a08e0443644788ff,75d1ae5c2bcbc14de4a8ec95bfc28dfa,delivered,tres coracoes,MG,-45.25976867138688,-21.693370826873444,c1f5307decb89342351bec53668cffd9,ea8482cd71df3c1969d7b9473ff13abc,29.99,18.31,telefonia,sao paulo,SP,-46.61200044104113,-23.625475455621878
84519,bd73b77940b4755971250ad4a3cd95b8,7895ebfbdd8fc2dacfde641703e4d481,delivered,goiania,GO,-49.197591056144816,-16.709365340472992,d48bacc1dcd9c86bf1ed4ed2a303336c,406822777a0b9eb5c50e442dd4cd3ec5,44.9,22.93,brinquedos,tatui,SP,-47.83762131131263,-23.04955173261455
96251,3fa77b85e1a28c3b3a241c4c59d08112,726353b9395490889442fde671feaf58,delivered,rio de janeiro,RJ,-43.56641006132979,-22.906374170614946,f95dcd7b0926e47d0f20a9050aea2e9e,dbd66278cbfe1aa1000f90a217ca4695,69.5,16.74,eletronicos,sao paulo,SP,-46.74118636634991,-23.576016577083774
56503,ac64f79a33bfa575fc5a17e7926df3d5,51a8d592336a414fea21f12534b0f797,delivered,sao paulo,SP,-46.66622567766507,-23.646504679681726,bd9fca6bf4bdcbf4094d7bc11415dfe5,ba90964cff9b9e0e6f32b23b82465f7b,1099.0,20.6,eletroportateis,guarulhos,SP,-46.497969729167934,-23.42996353626273
57488,72a1e974343720f13da41cea61752c70,ce7ae632446772c1abd5351d374dbf35,delivered,alvorada,RS,-51.082179977571485,-30.03217996488206,165f86fe8b799a708a20ee4ba125c289,7ddcbb64b5bc1ef36ca8c151f6ec77df,166.99,23.49,cool_stuff,sao paulo,SP,-46.661055675847514,-23.670543920073374
18973,7b0bb21c6157ceaf36546fe736cea57e,93d5c28a557158561f6ce4c7a5f7001a,delivered,vieiras,MG,-42.24450947252898,-20.864866568178652,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,325.0,20.15,beleza_saude,sao bernardo do campo,SP,-46.564296407294165,-23.66130475506377
38625,774ed7074481469e47592b5b0502efbe,4ac7f610ebe23641a39298e180ea2604,delivered,sao jose do rio preto,SP,-49.37839232423515,-20.82983781185323,0515b574204dff0dbdc5dac180f3df3a,aba1721a889e04decc910aa13b768ef4,44.0,11.85,papelaria,sao paulo,SP,-46.735881844474896,-23.634607026145602
98128,9cac107eb297225b3dde9b28a2bff0ff,771177e66a083545a681bd14f8ec0200,delivered,rio claro,SP,-47.548511125728645,-22.39176554058553,639cacc61d50ee82079176b446399376,3361277dc30b7cccdb0c286b24219756,35.89,12.48,construcao_ferramentas_jardim,maringa,PR,-51.95833421266875,-23.428319760676164
66320,34c02afbd25ed28e4e3263b52d9f661c,ef7cc029996e1f2d164764e8b7888f71,delivered,recife,PE,-34.88576252748388,-8.037025581480544,6109d0cae3bcb57d579bc0fab6e61814,dbc22125167c298ef99da25668e1011f,85.9,38.15,malas_acessorios,borda da mata,MG,-46.171123940576315,-22.26258413023529
48478,bb0053cdec4b5850b4682e029eb3347f,4402a180e78ebeb26c7e430547a31226,delivered,cotia,SP,-46.93703824992479,-23.623451442288548,b9adb834b99082140e354bdd3bda7eb5,cca3071e3e9bb7d12640c9fbe2301306,66.29,4.85,cama_mesa_banho,ibitinga,SP,-48.829743533437124,-21.757320637712766
95737,e37f11cae9985ca58f0b56f268720537,3947a361301f2ff0f3223159a0f2701c,delivered,concordia,SC,-52.03977413832642,-27.2376045266406,574597aaf385996112490308e37399ce,febab0275244b9a49a623f0bd613ca2f,49.0,10.33,utilidades_domesticas,pedreira,SP,-46.89675369133934,-22.740325486164828
71090,6d6f0c5bbf3fc7bbef3b260c1a8c89f8,e236ca0447927499f71f89d6a453e0b0,delivered,osasco,SP,-46.8121288863409,-23.557419361355286,dbd55362ec13c706503b1c71a5068a1a,e24fc9fcd865784fb25705606fe3dfe7,102.0,10.13,beleza_saude,braganca paulista,SP,-46.52385416525665,-22.961693718485694
72958,2f9df1faa244b3c72c69901d8c999539,d47066f2891c6abba2644add82add774,delivered,feira de santana,BA,-38.968281241069924,-12.239274183763538,a14f93c69d3e0d7482819dd023a1d2cd,2e3be8a987a30d7544dbbda6861cc14e,120.0,18.41,informatica_acessorios,belo horizonte,MG,-44.00137386328225,-19.98331916932688
83464,a8bbfc92aa07f8d418960d1afcaad4c2,3f80d31744ca18a1d9d917ed02659cd8,delivered,belo horizonte,MG,-43.972640133728994,-19.973801098687222,30e2b9deadd5211496426065065c71a7,8a432f4e5b471f8da497d7dc517666e2,59.0,18.29,bebes,presidente prudente,SP,-51.372450045479795,-22.136229459861603
52208,19542608de028da289c7e0fb0a7422ea,d8eae12eae299f031d70dcbe066d57bd,delivered,cambe,PR,-51.25545635003407,-23.273636063640726,246d85d18978e56d249ebaf657bb44bc,7a67c85e85bb2ce8582c35f2203ad736,129.99,18.16,cool_stuff,sao paulo,SP,-46.53686856423848,-23.552336441109283
13580,15d7f7e31e30d22d476a7049de63b2dc,d38882820e53cc96b6c04c82bd024d0b,delivered,sao joao da boa vista,SP,-46.79459474749642,-21.973167687922786,4fa33915031a8cde03dd0d3e8fb27f01,fe2032dab1a61af8794248c8196565c9,149.0,12.27,perfumaria,campinas,SP,-47.07428354596361,-22.92496986205362
81700,e21d9f9d7baf59d4861e81e425fc00fe,06068b0a0ad0813d270fee5969eafd5b,delivered,jacarezinho,PR,-49.976621305259265,-23.15836742843691,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,149.9,63.08,informatica_acessorios,recife,PE,-34.93253582376317,-8.135890720198347
15560,b1889be0f4217690c49cce852bfb33e7,d006a01c574ffd3a6a79bd403fe3e50f,delivered,sabara,MG,-43.79699750158475,-19.888699722100885,a8115d34a4b7b74388da609692162c37,85d9eb9ddc5d00ca9336a2219c97bb13,31.9,7.71,informatica_acessorios,belo horizonte,MG,-43.95094395435073,-19.869495054462462
64737,f5ef2dc393fb470c2dbd4293efcc160e,e44422753d631237a61e48be89adbbe6,delivered,sao paulo,SP,-46.47448584310014,-23.56118965884429,6c3effec7c8ddba466d4f03f982c7aa3,37515688008a7a40ac93e3b2e4ab203f,19.9,11.85,consoles_games,dracena,SP,-51.533744143993815,-21.48639335970809
62518,d6bb1f2d6bbaa5c7ed01225a4eab7dc2,49b82890f880fd8d14654245b0826623,delivered,mairipora,SP,-46.59712215964799,-23.329721686232062,9dfb2984ab775b6175202b9e9e678641,4830e40640734fc1c52cd21127c341d4,50.0,7.39,utilidades_domesticas,sao paulo,SP,-46.50884108313165,-23.559131335715932
65827,1c0eb7262ceb60db69b3825f1fb1deb8,8012949cfd95d37e09a3922c3d8e3183,delivered,guarulhos,SP,-46.52560802308751,-23.444882020817733,3c4fa3a3881df35a8f19bec369491d50,bccf933e006e9b94a6184af782963e77,54.39,12.72,beleza_saude,assis,SP,-50.425710079139506,-22.655502343064516
9217,aebe2bdd8b711c3314346813ff5fbc85,7265fdc420132e4933a419d08a2ad103,delivered,videira,SC,-51.15253710423867,-27.004476508038568,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,79.99,18.17,perfumaria,santo andre,SP,-46.52318334052173,-23.659363636440858
91634,82516b1bbe4b8bbcb50025b8cbd62505,cba10f2bbe92f7f14a7c042facc2d358,delivered,holambra,SP,-47.052603912237764,-22.633046009436118,8e80199142878e6d9c9ab17de67eba98,ac6417315ae5da8f9a38ee11de6f7780,44.5,8.72,ferramentas_jardim,aruja,SP,-46.3240755991737,-23.39622542725865
103540,0c57cbfd927d9e62af8beee6d48920b7,652084fec8b64f212491016127526bcf,delivered,sao paulo,SP,-46.62000602777736,-23.60497215144589,2b7bb91ceee2bfa598986638fb136ba4,bbaff50f3b708fda865918715276cd87,26.0,7.44,alimentos_bebidas,atibaia,SP,-46.552880539877926,-23.114730524308005
79317,79e339edd187057a60d7cbe59df7526f,6746ee7b44577373241b9a9d933cbea6,delivered,nova santa rosa,PR,-53.956504323243145,-24.46238014828062,7931c305032ec48bb0ed7bd63539aeec,b586cd24c010a13916af621b0325fbba,139.99,41.96,construcao_ferramentas_construcao,rio do sul,SC,-49.65999071139675,-27.223517738688038
105630,cfd2fa043913decbf8554ea5ce59d723,4a0f043ab94c7e6b5abda776c02ee946,delivered,porto alegre,RS,-51.20115101491418,-30.035780991917438,bf04528618b481f107b7ea5747432102,52d76513f0c4d97f3b99570e2c94ee31,109.9,7.95,eletrodomesticos_2,novo hamburgo,RS,-51.147192995617196,-29.674727503663902
86661,973ca2839f11804b5118ce7368f188a3,0b4871c8b01354102ca66dbf3bb8fa62,delivered,alvorada,RS,-51.07946137103182,-30.020350022586353,7612afaa8218e79b3011243ed9edea9c,821fb029fc6e495ca4f08a35d51e53a5,389.0,55.25,esporte_lazer,sao paulo,SP,-46.62468256911273,-23.5058713385214
43537,2b413cbffec6d32139cb697b20560b04,54f6f3113f4bdb3f6ff66441550e1ab3,delivered,guacui,ES,-41.67503440435154,-20.77259502214919,596faa581e9b1ca7d28a1c0777a8423b,46dc3b2cc0980fb8ec44634e21d2718e,99.99,15.45,brinquedos,rio de janeiro,RJ,-43.18726357297113,-22.93526347623966
66896,6a729d9b8d092428e08072ed4eff6899,a852418fa57a3c9bc4eaed8a7323d2ca,delivered,redencao,PA,-50.02664169842124,-8.040803166729214,781afe929e3016a667f5f439afd55fce,08633c14ef2db992c11f840f04fad4cd,109.9,26.05,esporte_lazer,ribeirao pires,SP,-46.4471409713536,-23.738855470323358
58028,29656da67c9da8377949302afdef7c69,a148e2b4c1e1cb2caa7a4ac90df90d23,delivered,rio claro,RJ,-44.130454330564824,-22.73072947526187,3a98bcea866c31f53b35a41d3822f908,2138ccb85b11a4ec1e37afbd1c8eda1f,18.99,10.89,telefonia,sao paulo,SP,-46.439816187506,-23.539944363160135
68321,81432ca9258f8686f124fb774cefa7c3,6e004a147033e6cd1b680c75b14db293,delivered,santos,SP,-46.31441392365003,-23.972315584927916,4410b418dfebaef42de06fb5ad157d5b,9e6229250fedbe05838fef417b74e7fb,169.9,18.32,bebes,mirandopolis,SP,-51.10318656308273,-21.13250367769362
49790,82ea82026e50c602a0a88e158b8fa8d4,302e2c173a66a78cce4229248835a524,delivered,lajeado,RS,-51.96671716734518,-29.460556715554084,91b08d34d0ba4db44da2dc382867ba49,b76dba6c951ab00dc4edf0a1aa88037e,12.99,18.23,telefonia,sao paulo,SP,-46.55235596542039,-23.593454949246258
69976,6fa507b714ac24b88af01fdc92ccb77c,a0f6c55b4629fe861494feabd08f8e91,delivered,niteroi,RJ,-43.092274005588976,-22.883270236856813,be9bf7ba4c99709e44c413d4ffe9dfa4,b561927807645834b59ef0d16ba55a24,79.0,14.3,artes,sao paulo,SP,-46.72025344447433,-23.46817509806932
14608,c4292eea4a836266d4a601e1de343eec,6808749cd32ad725864be65a76dbaa32,delivered,brasilia,DF,-47.892780762103484,-15.741595057094198,c20a3f598c16d77249da67e81caa8317,955fee9216a65b617aa5c0531780ce60,32.0,16.41,utilidades_domesticas,sao paulo,SP,-46.703810106207634,-23.691013046281814
779,4b936f52e9d0886cbe8ab2c15fa0a71f,ab8c266dae1e5c8476510ef4dbe61890,delivered,maua,SP,-46.451225853193726,-23.67034845903575,0a57f7d2c983bcf8188589a5fea4a8da,4869f7a5dfa277a7dca6462dcf3b52b2,117.0,12.32,relogios_presentes,guariba,SP,-48.22960077888059,-21.363501709799394
47925,5864c853e57402a64985156da5273233,d307d099d747f37ec262b7d886d422ad,delivered,recife,PE,-34.929054677260034,-8.070088774698872,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,122.99,18.14,,guarulhos,SP,-46.511340324744644,-23.436711113694077
24582,161a705881b7953621b8fac63051ee95,4db1426b23b363549387cc6273fdaf9e,delivered,dracena,SP,-51.533744143993815,-21.48639335970809,c708ba7c6269161f89ce0683cdd7c432,6560211a19b47992c3666cc44a7e94c0,49.0,11.85,relogios_presentes,sao paulo,SP,-46.75575337195744,-23.652366177840182
55238,35c136a4dcd64f2fe2f287bec7cc3f07,ac755a7766e38c0d035e20c0bedc02f7,delivered,sao paulo,SP,-46.778547578167135,-23.689963155377068,1d4de03a6141ce2a2ae5a97f51cabb37,7ad32824caee82087b3e2e5f33b1bf32,199.0,10.37,cama_mesa_banho,ibitinga,SP,-48.829743533437124,-21.757320637712766
7749,675a27f901e5f0350eed10f052e09b60,296f5301f45389edbfbaf19581acae8d,delivered,sao paulo,SP,-46.67705269490652,-23.581695843051772,233316af7adf040484dbeccfecad6042,d2374cbcbb3ca4ab1086534108cc3ab7,81.5,13.59,cama_mesa_banho,ibitinga,SP,-48.829743533437124,-21.757320637712766
45507,adf4112330df6649bdfd1fb027d98e09,f262d6f9c2776b354037bd7fcce1a70b,delivered,cachoeiro de itapemirim,ES,-41.120058261154206,-20.84745965383212,5e57a146ccdca976190821a00a059ebf,620c87c171fb2a6dd6e8bb4dec959fc6,369.9,16.76,perfumaria,petropolis,RJ,-43.20123507158808,-22.54079651100627
84771,2199c1bff4b83c7fbfe37f9f8818326b,526309529ffe0014a0638effb87237a4,delivered,salvador,BA,-38.410111674544964,-12.962274226187356,92d9e76c3678dc402b5d1a49f1ccc7f2,004c9cd9d87a3c30c522c48c4fc07416,117.99,23.7,cama_mesa_banho,ibitinga,SP,-48.829743533437124,-21.757320637712766
69263,efecbe94397ac7e562f6b566abfc08ab,742b3a1a3d7523219121cf91b522b53a,delivered,itapeva,SP,-48.87739015046109,-23.99433398373498,701cfdaf6cb0e11a4200ec31fab1997e,6edacfd9f9074789dad6d62ba7950b9c,84.9,12.93,moveis_decoracao,guarulhos,SP,-46.52529155803016,-23.425555705618997
102599,4146a8b684caef22542409dd06db0d32,b249a228615f39c7b6fa3bf1f2ecba9a,delivered,anta,RJ,-43.024487689835446,-22.18444537327552,bde17838f4e4b0da69933dc1d8e07598,5f5b43b2bffa8656e4bc6efeb13cc649,148.9,16.8,fashion_bolsas_e_acessorios,sao paulo,SP,-46.72025037439154,-23.78836049187027
6522,c5757562b34fa65e15e9f66a21513c45,cdb762e6b19e9036414a9e5b48b1853e,delivered,niteroi,RJ,-43.08609614601049,-22.87863691496318,74ae869eb82594d9cbe6e934cf143e0c,ea8482cd71df3c1969d7b9473ff13abc,39.99,14.1,telefonia,sao paulo,SP,-46.61200044104113,-23.625475455621878
